 ,TRANEQB128F4284978,Mary Black,Katie,0.29465,0.188622
 ,TRAPVQZ128F93378B1,Jacques Douai,Mes Belles Amourettes,0.295178,0.156711
 ,TRAOWVD128F930C0D1,Charlie Byrd,How Insensitive,0.295199,0.149083
 ,TRAPXOE128F92FAB15,Capone-N-Noreaga,Beef,0.295228,0.767115
 ,TRAHQKV12903CB6CA9,Dobet Gnahoré,Wigue,0.295245,0.326189
 ,TRANLRX128F4259030,Zeromancer,Mosquito Coil,0.296101,0.619729
 ,TRALJGR128F92FE9E5,Jerry Butler,Let It Be Me(with Betty Everrett),0.296565,0.358272
 ,TRALPOE128F4272278,León Gieco,Ruta Del Coya,0.296753,0.284759
 ,TRAAQYU12903CE68CE,Boogie Pimps,Get Back Down,0.296771,0.667493
 ,TRADPTQ128F9313D02,Mike Bloomfield,Tell Me Partner,0.297453,0.529127
 ,TRAPFJD12903CE20A7,Pumpkin Buzzard,The Sector of Foliage,0.297705,0.728529
 ,TRAGJYM128F934B753,Since The Flood,All For Nothing,0.29815,0.993221
 ,TRAJLOY128F92E4EAF,Saga,Believe,0.298233,0.478911
 ,TRAICBC128F932D9F6,Cobra Killer,Kick Jump - Part Jump,0.298334,0.660282
 ,TRAAFKJ12903D02552,Murskahumppa,Ota kiinni,0.298509,0.599756
 ,TRAOPXD128F9326B04,Snowgoons,Planetary Takeover,0.298716,0.935344
 ,TRAKBKO128F1481CFA,White Heart,Sing Your Freedom,0.298796,0.771721
 ,TRAOTSC128F9338E14,Goldfish,Watch Out for The Birdsongs,0.299213,0.769858
 ,TRAJEDV128F93218B9,Martin Sexton,White Christmas,0.299348,0.075572
 ,TRAQSWI128F9343039,Shawn Colvin,Cry Like An Angel,0.299509,0.386995
 ,TRAKYWY128F9310CF4,Radiohead,Stop Whispering (US Version),0.299536,0.407071
 ,TRALVWU12903CE67BA,Mannheim Steamroller,Battle Hymn Of The Republic,0.299855,0.471569
 ,TRAQXAZ12903CF156D,Kapelle Herrenweide,Nie mehr heim,0.299872,0.758576
 ,TRALDDK128F9300AC5,Thrice,The Earth Will Shake,0.29992,0.856996
 ,TRANCJG128F14528B4,Thrice,The Earth Will Shake,0.29992,0.856996
 ,TRAGXBL12903CF2C9A,Dave Rave_ Mark McCarron,They Held Hands,0.300072,0.272869
 ,TRAMWHX128F4237056,George Dalaras,Ammohostos,0.300234,0.20474
 ,TRAFCHV12903C9D7A4,Hélio Ziskind,Era um dia desses,0.300744,0.062927
 ,TRABCRU128F423F449,Marc Shaiman,City Slickers,0.300777,0.185556
 ,TRACUXJ128E0785F2B,The Rapture,Killing,0.300778,0.847759
 ,TRANZIC128F931CE6D,Cabin Crew,Can't Stop (Mind electric Remix),0.301588,0.953647
 ,TRAKFQV128F145C912,Eddy Raven,I Know That Car,0.301931,0.311475
 ,TRAEOUE128F93187B9,Sick Puppies,Master Of The Universe,0.302131,0.888099
 ,TRANYVC12903CF1535,Roj,The Process Revealed,0.302209,0.518664
 ,TRAMLAE128F931FBE7,Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm,1. Allegro,0.302417,0.033134
 ,TRAPJYG128F9320780,Planet P Project,A Boy Who Can't Talk Part 2,0.302493,0.242089
 ,TRAMLFL128F93062A0,Jane's Addiction,Stop! [Demo],0.302943,0.731723
 ,TRAGHCZ12903CEC3EF,Edwin Hawkins,I'm Going Through,0.303552,0.312573
 ,TRADLYR128F14821C5,Out Of The Grey,The One I've Been Waiting For (Diamond Days Album Version),0.303838,0.588304
 ,TRAATLC12903D0172B,The Irish Tenors,Mountains Of Mourne,0.304228,0.136045
 ,TRAIVVQ128F146AB17,Cece Winans,Because Of You,0.304614,0.488258
 ,TRAOSRH12903CAE2DB,Antonio Bribiesca,Una noche serena y obscura,0.304718,0.206744
 ,TRAGYLX128F427C5EC,Wilshire,When,0.305148,0.720332
 ,TRAOXSN128F4282FB5,Alex Ubago,Temblando,0.305278,0.354752
 ,TRAKORU12903CEDC22,D:Fuse,Living The Dream,0.305319,0.756874
 ,TRAQEVV128EF34E413,Sick Puppies,Deliverance,0.305579,0.956555
 ,TRAGKMU128F429757E,The High Strung,The Luck You Got,0.305596,0.971989
 ,TRAORSC128F4235056,MxPx,Time Will Tell,0.30579,0.937056
 ,TRADLJV128F9336643,Abraham Laboriel,Guidum,0.305873,0.395703
 ,TRANKKB128EF34A897,Despina Vandi,Kalanta,0.305894,0.907281
 ,TRAEIKW128F1456B1A,Darwin's Waiting Room,Feel So Stupid (Table 9),0.306035,0.917128
 ,TRADOWO12903CD9BA2,Marty Robbins,Have Thine Own Way Lord,0.306746,0.124604
 ,TRAJEBQ128F146E00E,Tsar,Conqueror Worm,0.30686,0.94632
 ,TRAMIOZ128F4267176,Grayson Capps,I See You,0.307002,0.208629
 ,TRALAZE12903CA5A3B,A Tundra,The Doug McComb Over,0.307066,0.650018
 ,TRANUQO128F14991ED,Juan Diego Flórez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi,Allegro io son,0.307636,0.199869
 ,TRAHPAY12903CCD787,Dhamika,Peace Prayer,0.307848,0.349493
 ,TRANQQZ128E079224E,Snow Patrol,Wow,0.307892,0.916306
 ,TRAECSU128F426A84A,Headhunter,Signs Of Insanity,0.308222,0.959643
 ,TRAHPUC128F92D1EC3,Hot Tuna,Death Don't Have No Mercy,0.309019,0.419291
 ,TRAJKMI128F4281107,Baby D,Let Me Be Your Fantasy,0.309101,0.719942
 ,TRAQGLM128EF356DEA,Vivian,Bad Creation,0.309214,0.722592
 ,TRAGUSI128F42668FD,Lee Michaels,My Lady,0.309709,0.464619
 ,TRAIVFK128F932C825,Eluveitie,A Girls Oath,0.310055,0.772253
 ,TRAASEO128F9337C48,José Augusto,Pecado De Amor,0.310084,0.468933
 ,TRAAUDN128F933F20D,Delta 9,Infidel,0.310085,0.910849
 ,TRARPGY128F425D48D,George Jones,Ol' Frank,0.310264,0.245732
 ,TRAPVYD12903CE0269,Enslavement Of Beauty,And Still I Wither,0.310323,0.85272
 ,TRAMFDZ12903CA7820,Jan Wayne,Hello,0.310809,0.94843
 ,TRAOWBP128F4257C64,Jack Johnson,Monsoon,0.311041,0.293299
 ,TRAHTWM12903CA1BC9,The Winans,Are We Really Doing Your Will,0.311311,0.329773
 ,TRAPFCP128F92D772E,The Unborn Chikken Voices,Again And Again,0.311497,0.285376
 ,TRAREHS128F92F8E13,Snow Patrol,New Sensation,0.311609,0.373025
 ,TRAJDVT128F4252F37,Wet Wet Wet,Weightless (Demo),0.311784,0.554007
 ,TRAAGMJ12903CAD7D4,Julien Clerc,This Melody (Live),0.311884,0.664756
 ,TRADWCP128F427CCAB,Frankie Randall,Winter Wonderland,0.31195,0.111279
 ,TRAPXRU128F932D676,Patric C,Find The Office,0.312339,0.818063
 ,TRAPTYS12903CD191F,Kruger,Posledny Buntar`,0.313215,0.961087
 ,TRAEDXO128F421B908,Shaman,For Tomorrow (live),0.313758,0.960119
 ,TRADFRI128F931558C,Rainer Bielfeldt,No more going home,0.314127,0.479099
 ,TRAIUVF12903CE3456,Janice Vidal,Li Jia Chu Zou,0.31416,0.323835
 ,TRAKDMK128F92F9AFC,The Tragically Hip,Country Day,0.314327,0.840888
 ,TRAPALW128F9337460,Tijuana Hercules,When The Moon Comes Up Wild,0.314379,0.487691
 ,TRANMMN128F93405A0,Roger Subirana,Un Res Pyr,0.314649,0.558701
 ,TRALXEX128F425D50E,CoCo Lee,Each Time I Think Of You,0.314933,0.350232
 ,TRAHECO128F9360EB4,Walter Trout,Obstacles in My Way,0.315473,0.464243
 ,TRAEGRR128F422285F,Five Fingers of Funk,Genuine,0.315885,2.00E-05
 ,TRAILFA128EF349FE5,Nine Inch Nails,Survivalism,0.316465,0.669899
 ,TRAKCCA128F92F4EDC,The Cate Brothers,Let It Be,0.316505,0.406359
 ,TRAJOES128F4245ED3,Mississippi Mass Choir,It Came To Pass (Part II),0.317551,0.547444
 ,TRAHGSZ128F930C9A6,Jeff Wahl,Waterfall,0.3179,0.500094
 ,TRACUWW128F4248CAA,Ramón Vargas_ Sängerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,Adeste fideles,0.317927,0.111145
 ,TRAAGOH128F42593CE,T.G. Sheppard,You Feel Good All Over,0.318403,0.299873
 ,TRACSVW128F14ACB60,Quadro Nuevo,"Der Wind Hat Mir Ein Lied Erzählt (from \La Habanera\"")""",0.318968,0.280037
 ,TRAJZYI128F424B412,45 Grave,Party Time,0.31908,0.39554
 ,TRAMLMB128F14743B1,Line Renaud,Il Y A Des Anges,0.319608,0.200742
 ,TRAEXLG128F932B2EC,Xmilk,Why,0.319743,0.954867
 ,TRAPODE12903D0146E,Steinwolke,Erinnerung an die Meseta,0.319968,0.488811
 ,TRAFIBT128F92FA8DE,Tito Rodriguez_ Louie Ramirez,La Piel de Tu Alma,0.320739,0.25118
 ,TRAMPPS128F14A9068,Foghat,Three Wheel Cadillac,0.320902,0.947181
 ,TRARHFF128F933D378,Dickies,Just Say Yes,0.321102,0.928452
 ,TRACWRW12903CC3CA2,Prisma,winning friends,0.321429,0.78531
 ,TRAFDXV12903D085CF,Vanessa Daou,Smoke,0.321519,0.359233
 ,TRADFLD12903CB3BD8,Primordial,Empire Falls,0.321606,0.747756
 ,TRACSTF128F4238A87,Francisco Céspedes,Señora (bonus track),0.321732,0.458165
 ,TRADQJL128F92D9957,The Presets,If I Know You,0.322018,0.650095
 ,TRAAUMN128F4273561,Soul Asylum,Lies Of Hate,0.322352,0.869792
 ,TRAJXOD12903CFC833,The Edgar Broughton Band,What Is A Woman For? (BBC In Concert),0.322759,0.241057
 ,TRAFQFM128E078EC97,Eminem,The Way I Am,0.322983,0.766885
 ,TRARFOC128F92ED401,Eminem,The Way I Am,0.322983,0.766885
 ,TRAPFCP128F9307630,Kathy Troccoli,How Deep The Father's Love For Us,0.323244,0.054651
 ,TRAOQAT128EF366258,XLNC,Pichleh Janam Dee,0.323525,0.472611
 ,TRANHQB128F92E1B21,Kool Moe Dee,Way Way Back,0.32392,0.973002
 ,TRAAQBF12903CF796B,Hem,Have Yourself A Merry Little Christmas,0.324107,0.0696
 ,TRADYZC12903CCC8FA,Kingston Trio,Scotch and Soda,0.324108,0.074041
 ,TRAISYU128F427F486,Frankie J,Gone,0.324125,0.358122
 ,TRAJAPH128F4271357,Coffinberry,Welcome To Hell,0.32414,0.662039
 ,TRAANTD128F9323B23,Brixx,7 Miles,0.324704,0.854705
 ,TRAGJPA128F92F9665,U2,FEZ-Being Born,0.324713,0.815248
 ,TRAGWMO12903CFD994,Evergreen Terrace,Look Up At The Stars And You're Gone,0.324729,0.905056
 ,TRARGCC128F92F34B7,Hacken Lee,Zhi Xiang Ni hui Yi,0.325148,0.433721
 ,TRADUKH128F4256D1B,Soul Embraced,Someday (Immune Album Version),0.32539,0.779576
 ,TRAHUHP128F424BD36,MU330,Cursed Again,0.325479,0.56541
 ,TRAAJJV128F42A2F99,Bob Neuwirth,Biding Her Time,0.326057,0.059218
 ,TRAJNIL12903D15541,Dead Kennedys,Kill the Poor,0.326152,0.919495
 ,TRAPQQE128F92F193F,Solitaire,I Still Want Your Love (Extended Mix),0.326703,0.86017
 ,TRANCCN128E0794B18,30 Seconds To Mars,Hunter,0.326711,0.813014
 ,TRAQMBA12903CD57EA,The Merry Macs,Breezin' Along With the Breeze,0.326716,0.203959
 ,TRAAQLJ128F428E870,Bebo & Cigala,Inolvidable,0.326759,0.181114
 ,TRAQCKG128F421C277,In Extremo,Frei zu sein,0.32677,0.856243
 ,TRAJRIT128F92F4352,Usher,Trading Places,0.327,0.64402
 ,TRAFGKU128F42889EF,Bacilos,Lo Mismo Que Yo (Bonus Track),0.327359,0.53874
 ,TRAATNJ128F42631BA,Korn,Ever Be,0.327463,0.90829
 ,TRALXNJ128F42952D5,Jason Mraz,No Stopping Us [Eagles Ballroom Live Version],0.327649,0.873777
 ,TRAIWXX128F1461FE9,Milk Inc.,Livin' A Lie (Video Mix),0.327794,0.909318
 ,TRAOGMD128F9314BCD,The Wes Montgomery Trio,Satin Doll,0.328119,0.022138
 ,TRAQPHD128F4226E5E,Soulwax,Soul Simplicity,0.328201,0.767273
 ,TRADHMQ128F932EB96,Bobby Vee,Wink Of An Eye,0.328332,0.434395
 ,TRAJOLQ128EF346088,The Ruby Suns,Function Of The Sun,0.32838,0.535537
 ,TRAKHYP128E0792F07,Patty Griffin,Moses,0.328388,0.355335
 ,TRAQYZI128F4273CF3,Electric Light Orchestra,Indian Queen,0.328575,0.157613
 ,TRANZIL128F42A2670,Dolly Parton,Light Of A Clear Blue Morning,0.3286,0.549868
 ,TRANKQG128F9308D2A,Max Steiner,Presenting The Eight Wonder Of The World,0.328642,0.089539
 ,TRAPZQI128F428CF18,Amorphis,And I Hear You Call,0.32887,0.978606
 ,TRAGEHE128F423E5A1,Orbital,Are We Here ?,0.328954,0.608254
 ,TRAGPAW12903CEFD43,The Jackson Southernaires,Lord We Give You All The Praise,0.328964,0.50565
 ,TRAEPZJ12903CB00C4,Unearth,Fuel the Fire,0.328996,0.903288
 ,TRARSZV12903CDB2DE,Junior Kimbrough,Meet Me in the City,0.32905,0.620827
 ,TRAQHMP128F932D69C,Patric C,Everything Has Changed,0.329194,0.783486
 ,TRAAPLS12903CB2D40,Pascal Sangla,Une petite pause,0.329442,0.275441
 ,TRAJNXG12903CB474D,Salt The Wound,The Beginning,0.329728,0.885284
 ,TRAJGGP12903CCE582,The Incurables,Scared,0.329745,0.41892
 ,TRAMNIE128F92ECFDD,Abbott & Chambers,Where Are You,0.329937,0.977729
 ,TRACZUC128F92F0337,Finntroll,Hel Vete,0.329996,0.96684
 ,TRABCEI128F424C983,Line Renaud,Der Kleine Dompfaff,0.33,0.3312
 ,TRARLGD128F93119C1,Panic At The Disco,I Constantly Thank God For Esteban [Live In Chicago],0.330268,0.896823
 ,TRAEXSE128F4249171,Jape Squad,Bus Monkeys,0.330325,0.670841
 ,TRAGJGZ128F421EE19,Blind Willie McTell,Writing Paper Blues,0.330964,0.058419
 ,TRAEKCV128E0781A5B,Thomas Dolby,One Of Our Submarines,0.331158,0.570759
 ,TRAKHNP128F92E5B58,Rhinostar,Einfach,0.331409,0.892713
 ,TRAEJAC128F427FBDE,Paul Taylor / Terry Dexter,Long Distance Relationship,0.331531,0.477742
 ,TRANQRQ12903CC4BBB,Sandy Posey,Touch You,0.331576,0.223172
 ,TRAHOBV128F933CE68,Atman,Distant Voices,0.331708,0.380075
 ,TRAEKCR128F14593A5,Slim Whitman,As You Take A  Walk Through My Mind,0.331823,0.204658
 ,TRAMGQR128E0786CA7,Fehlfarben,The Tarnished Angels (remastered),0.331894,0.598738
 ,TRABBVJ128F92F7EAA,Soul Mekanik,Get Your Head Stuck On Your Neck,0.331973,0.682644
 ,TRAKMMY12903CC9018,Demonbreed,Lifewalk,0.332199,0.903644
 ,TRAKXJS12903CE0434,Weirdos_ The,I Want What I Want,0.332603,0.893078
 ,TRAEABT128F931984D,Furry Lewis,Old Hobo,0.332911,0.344447
 ,TRALNTP128F9343417,John Berry,Let's Fall In Love This Christmas,0.333167,0.548765
 ,TRAJCIR128F146ABA7,Michelle Tumes,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),0.333274,0.597562
 ,TRAINMM128F92ECF70,Tom Collier,Eddie's Pad,0.33344,0.389331
 ,TRAJQXD128F428767D,Basic Channel,Radiance I,0.333627,0.447487
 ,TRAQFDL128F427E823,The Jason Bonham Band,Bing,0.334055,0.918228
 ,TRADQDN128F92E93BE,Conjunto Clasico,Coquí,0.334723,0.308679
 ,TRAGSKH12903CCCAA9,Andrew W.K.,Don't Call Me Andy,0.335155,0.990151
 ,TRAIZHG128F934FE42,Natural Elements,More Than Vocals (MTV),0.335331,0.652968
 ,TRAMLZC128F92F3EB9,Andrew W.K.,Long Live The Party,0.335811,0.928507
 ,TRAJSDQ12903CD481F,George Lopez,Memories,0.336298,0.536847
 ,TRALDYU128F422C336,Eric Burdon,Ghetto Child,0.336349,0.332262
 ,TRAJZWM128F4262BBD,Neil Diamond,Song Sung Blue,0.336591,0.690511
 ,TRAPSLP12903CC80EC,John Digweed,Warung Beach,0.3367,0.944935
 ,TRAQYUA128F428742F,Mississippi Fred McDowell,You Gotta Move,0.336706,0.158886
 ,TRAMKUA128F92ED3E1,The Black Crowes,Ballad In Urgency,0.337125,0.733079
 ,TRAJRLX12903CC0D7A,Greg Vaccariello,Mom's Phone,0.337192,0.68615
 ,TRAEHLP128F933720D,The Grip Weeds,Changed,0.337365,0.353009
 ,TRAKWUV128F42699BD,Deep Forest,Hunting,0.337458,0.809021
 ,TRAJKTV128F1453E3C,Juelz Santana / Bezel,Violence,0.337491,0.923448
 ,TRAGVJG128F93386C6,Cherrelle,Into My Eyes,0.337574,0.486417
 ,TRARKAN128F429AB6D,Kitty Kallen,Our Lady Of Fatima,0.338084,0.240699
 ,TRAQNHD128F42438E2,Alexander O'Neal,When A Man Loves A Woman,0.33818,0.606882
 ,TRAOREV128F42640FF,Rocky Hill,Fool For You,0.338217,0.527366
 ,TRAAVIH12903CFAC90,Lady May,The Boss,0.338525,0.843675
 ,TRAGKXX128F424F3B5,UK Subs,Crash Course,0.338564,0.938007
 ,TRAQFGE128F9322ADA,Oliver Lake Quintet,Only If You Live There,0.338927,0.429479
 ,TRAADED128F42741FD,Despina Vandi,OUTE ENA EFHARISTO,0.338961,0.640567
 ,TRAOMIC128F92F2B0B,Mongo Santamaria,Los Conguitos,0.339348,0.280879
 ,TRAFVUV128F4282D36,Evolution,Peyote,0.33936,0.976161
 ,TRAGUCZ128F426E5F6,Charlie McCoy,Night Life,0.339369,0.298211
 ,TRAHBOC128F9322A62,The Gone Jackals,That Blows My Mind (Slammin' and Way Out There!),0.339478,0.925955
 ,TRAJIUK128F42668E6,Firehouse,Rock On The Radio,0.339626,0.792904
 ,TRARLJI128F933E881,Pumpkin Buzzard,000GrandPno,0.339755,0.118863
 ,TRAFRYJ128F92E638B,Nine Inch Nails,Memorabilia,0.33988,0.98699
 ,TRAERST128F4266F90,Bob Carlisle,Man Of No Reputation,0.339933,0.380953
 ,TRAOBBM128F4255271,The Plasmatics,Living Dead,0.340132,0.935783
 ,TRAOIRH128F427C366,Keb' Mo',Dangerous Mood,0.340152,0.574647
 ,TRAACCG128F92E8A55,Elena,Setanta matins,0.340158,0.370738
 ,TRADERP128F42908E4,Republica;Jonny Male;Dave Arch,Ready To Go,0.340191,0.961841
 ,TRAKJYQ128F934B22E,40 Grit,A Part Of Me,0.340202,0.795039
 ,TRADOVU128F9340CEE,Bill Douglas,Caroline,0.340213,0.10183
 ,TRAPXVE128F92DD085,Flutlicht,Ahmea,0.340628,0.980515
 ,TRAGOKC128F42472B9,The Skabs,Woe is Woman,0.340635,0.939649
 ,TRADHLI128F428FEFD,Suicidal Tendencies,Human Guinea Pig,0.340833,0.932203
 ,TRADUCE128F9322F5A,An Cafe,KORITSU HOSPITAL,0.340838,0.952077
 ,TRAIQLE128F93167E7,Juana Molina,j Uh!,0.340878,0.201205
 ,TRAQSWR128F92F1357,John Sebastian,Waiting For A Train [Live],0.341314,0.162246
 ,TRANFDB12903CD486C,George Lopez,Dogs,0.341781,0.717079
 ,TRADHRX12903CD3866,Jean Lumière,Le temps des cerises,0.341827,0.297045
 ,TRADWOB12903C9D1EB,Coven,Coven In Charing Cross,0.341852,0.281341
 ,TRANIQV128F425423F,The Jackson Southernaires,Keep On Doing What I'm Doing,0.341948,0.336969
 ,TRAAYVL128F1473727,Michèle Arnaud,Marie D'Aquitaine,0.341971,0.314308
 ,TRAQFRC128F930D467,A Ghost Devotion,Need Not,0.3422,0.599427
 ,TRAGSIT128F426F746,ZO2,Isolate,0.342275,0.713063
 ,TRAOTMV128F934F29D,Jim Chappell,In The Hills,0.342472,0.371714
 ,TRAGWKV128F92C316A,Avril Lavigne,How Does It Feel,0.342535,0.570002
 ,TRALVSJ128F92D5010,The Kings,Who Do You Love,0.342951,0.261162
 ,TRALGWZ12903CD7336,Big Star,Morpha Too [Alternate Mix],0.343072,0.248179
 ,TRAQGMY128F425A2F5,Annie Lennox,A Whiter Shade Of Pale,0.343332,0.584535
 ,TRADRJN128F92E0D03,B.B. King,Please Remember Me,0.343577,0.467276
 ,TRAAUMJ128F933BDB6,LORE,Haunting,0.343581,0.706332
 ,TRAAIAE128F42AC53D,Martina McBride,I Can't Stop Loving You,0.34372,0.237526
 ,TRAAHPZ12903CB4643,Citizen Kaned,President Johnson,0.343787,0.801612
 ,TRARQPW128F92EE8B8,Christian Quast,Jugglin' Clown,0.343787,0.733197
 ,TRARSAM128F4256E04,Månegarm,Vargbrodern Talar,0.344074,0.705509
 ,TRAGTPT128F422D7DC,Lauren Wagner & Fred Weldy,Social Note,0.344171,0.038412
 ,TRAOBXC128F933E079,Dee Clark,Whispering Grass - Original,0.344334,0.126282
 ,TRANHMJ128F9330B50,Amoral,Metamorphosis,0.344921,0.93835
 ,TRAIEPK128EF340961,Christie Hennessy,Roll Back The Clouds,0.344941,0.157445
 ,TRAILRO12903CAF936,John Brown,Sarah Palin {I Wanna Lay Pipe},0.345369,0.465536
 ,TRAMTTD128F42246F3,Gene Chandler,Festival Of Love,0.345451,0.318822
 ,TRAEFWP128F4238373,Fun Lovin' Criminals,We Have All The Time In The World (Live),0.34546,0.546829
 ,TRAHDSD12903CFE7D0,Atom,Merzwaltz,0.345516,0.30623
 ,TRACYOV128F92CB613,Slightly Stoopid,Jimi Baby,0.345651,0.600795
 ,TRAISAT128F42BADC2,Joe Satriani,Just Like Lightnin',0.345653,0.633437
 ,TRAIXNZ128F934D8A9,Ruffneck,C'Est Moi L'BO$$,0.345849,0.805168
 ,TRAQUJP128F146082C,UFO,Out In The Street,0.346062,0.785495
 ,TRADCZP128F42282D6,Jenney,Gib deinem Herzen ein Zeichen (Radio Mix),0.346267,0.763946
 ,TRAAVIT128F92E657C,Nightwish,Escapist,0.346863,0.915715
 ,TRADDRF128F145869F,Simple Minds,Careful In Career,0.346996,0.911288
 ,TRAJLNF128F422658C,Barbara Lusch,Come On-a My House,0.347671,0.346908
 ,TRAJXHP128F9344F44,Laidback Luke & Diplo,Hey!,0.347756,0.712341
 ,TRABCYE128F934CE1D,Bitter End,Living Hell,0.347875,0.866038
 ,TRAPGKY128F42972A9,Alexisonfire,Mailbox Arson,0.348144,0.94811
 ,TRANPAA128F92F10F8,Ten Wheel Drive,No Next Time,0.348305,0.944968
 ,TRAKFJL128F92F3565,Eason Chan,Ren Lai Ren Wang,0.348341,0.380342
 ,TRAKYDL128F9349254,Très,Color of Seasons,0.348358,0.811312
 ,TRAPHZT128F147A02B,AFI,Affliction,0.349022,0.890539
 ,TRAJPTE128F429AEC2,June Hutton,For The First Time,0.349359,0.267172
 ,TRACWBS128F932C993,The Creation,Hey Joe,0.350014,0.545477
 ,TRAFRTX128F93426B7,Steve Vai,Angel Food,0.350256,0.538872
 ,TRAKXNZ128F931DC2B,BT,Ver de Feliz,0.350584,0.457677
 ,TRANVGD12903CD9262,Arika Kane,Here With Me,0.350715,0.627101
 ,TRARPXT128F425FDF9,Nirvana,Polly,0.350963,0.98045
 ,TRAETZJ128F422B208,Panzer AG,WHEN I AM YOU,0.351083,0.956308
 ,TRAIGWQ128F4270EB9,Saigon Kick,ICU,0.351564,0.891757
 ,TRAHFCR128F422A375,Bloomfield,Quartier Latin,0.352099,0.503906
 ,TRANULO128F422E6FE,Nightfall,Death Of Neira,0.352676,0.909467
 ,TRAQAPL12903CB18F0,León Gieco,La Mamá De Jimmy,0.35304,0.95404
 ,TRAALEO128F42A7AEA,Sven Tasnadi,2190 Dias Contigo,0.353088,0.334859
 ,TRAJSQK12903CB1099,Tommy Sands,Sing Boy Sing,0.353339,0.602922
 ,TRAAIGD12903CA2F3C,Rory Block,Three Is a Crowd,0.353645,0.214704
 ,TRANFFQ12903CFFF64,Opiate For The Masses,21st Century Time Bomb,0.353869,0.939083
 ,TRAITOL128F148528B,THE CHIFFONS,When Summer's Through,0.354143,0.491867
 ,TRALRPM128F145E5F5,Jacky Cheung,Zai Ai Shang Ni,0.354851,0.452954
 ,TRAMMDM128F425EAA9,Wyclef Jean,Heaven's In New York,0.35544,0.716676
 ,TRAJXGX12903D077EC,Vanessa Daou,Evening,0.35549,0.514154
 ,TRAJFSU128F92E9E3C,John Sebastian,Sportin' Life,0.35611,0.141309
 ,TRAJFDU128F426A5F4,Silverchair,The Door,0.356294,0.834361
 ,TRAQURF128F932BAFA,Crematorium,A Disconsolate Winter Landscape,0.356343,0.325038
 ,TRARGZR128F92E28D6,Hot Tuna,Parchman Farm,0.35663,0.195922
 ,TRADRKK128F92FF034,Zen Lemonade,Brazil Mon Amour,0.356785,0.725987
 ,TRAHTZN128F421A41F,Radney Foster,Again,0.357043,0.537311
 ,TRAMWLJ128F9353C44,Annie Blanchard,La vérité,0.357309,0.500562
 ,TRANMOT128F92EFF19,Kathy Mattea,Standing Knee Deep In a River (Dying Of Thirst),0.357619,0.241699
 ,TRAQADQ12903CDCEF5,Call To Preserve,Now And Forever,0.357673,0.880121
 ,TRARJEK128F930B3AA,Stevie Ray Vaughan And Double Trouble,Couldn't Stand The Weather,0.357934,0.915731
 ,TRAAMXP128F4264F6A,Bare Jr.,Naked Albino,0.358043,0.71153
 ,TRAKDGR128F4294231,Jaguares,El Momento,0.3581,0.563689
 ,TRANGSP128F4267214,Jazz Crusaders,Top Of The World,0.358335,0.532235
 ,TRAEVEE12903CEB465,Sylvester Weaver,Guitar Rag,0.35835,0.296855
 ,TRANONM128F92EAF7A,"Ricky Martin Feat. La Mari de \Chambao""",Tu Recuerdo,0.358667,0.693769
 ,TRAEPGQ128F932AE6D,Loretta Lynn,I Can't Feel You Anymore,0.358724,0.361061
 ,TRABCXB128F4286BD3,Steve Morse,Prognosis,0.35875,0.692513
 ,TRAGYDZ12903D0957F,Candlebox,Lover Come Back To Me,0.358949,0.609775
 ,TRAAUMZ12903CA97DC,Carl Doy with NZSO,The First Noel,0.359172,0.210484
 ,TRAFCPP128F426EC01,Memphis Minnie,Pig Meat On The Line,0.359297,0.068972
 ,TRAHZQU128F92DDCAB,The Fabulous Thunderbirds,Rainin' In My Heart,0.359566,0.315681
 ,TRADBSW128F933A7A8,Shakira,Loba,0.35961,0.823383
 ,TRADFID128F4267231,Silverchair,Cicada,0.359612,0.898265
 ,TRADSOP12903D0C463,Eric Demarsan,L'ombre d'une chance,0.3597,0.257711
 ,TRAIVWA128F93506E8,Sofia Karlsson,I denna ljuva sommartid,0.359737,0.106381
 ,TRAHZLK12903CA2DCA,Onesidezero,Awake (Album Version),0.359738,0.893057
 ,TRAQTOS128F428E94B,SKYCLAD,The One Piece Puzzle,0.359777,0.749317
 ,TRAOGVB128F92D5779,Klimperei,M. tagu va au marché,0.359956,0.543663
 ,TRAALZN128F932D457,Rance Allen Group,Heaven is Where The Heart Is,0.360078,0.298736
 ,TRAFNWS128F931A45D,Michael Bloomfield,I Must See Jesus,0.360169,0.128891
 ,TRAKILX128F42892BF,Finest Dearest,Naming Ceremony,0.360279,0.741098
 ,TRADAFY128F145B77B,Marlene Dietrich,Auf Der Mundharmonika,0.360443,0.390164
 ,TRACQUB128F427BA42,Facto Delafe y las flores azules,Enero en la playa (Edit),0.360574,0.500929
 ,TRAIWZZ128F9306AFF,Korn,Proud,0.360615,0.970524
 ,TRALARH128F9312D62,The Irish Rovers,Green Grows the Laurel,0.361002,0.537554
 ,TRAHKEG12903CDB829,D.A.D.,Sleeping My Day Away [Live],0.361071,0.857114
 ,TRAORZL128F9347BE1,David & Steve Gordon,East Wind Drum Call,0.36108,0.318641
